tubeID,Sp1,Sp2,Sp1_Dens,Sp2_Dens,Repeat,Treatment,Block,Combn,Column,Row,Tray,RowBlock,Rows_Box,Cols_Box,BoxNum
84,BIR,   ,9,NA,f,Cold Safe,C,BIR   ,3,8,1,Upper,11,3,1
105,BIR,   ,15,NA,c,Cold Safe,C,BIR   ,3,9,1,Upper,10,1,1
81,BIR,   ,9,NA,c,Cold Safe,C,BIR   ,3,10,1,Upper,11,7,1
1017,PAN,   ,1,NA,i,Cold Safe,C,PAN   ,4,1,1,Lower,8,6,2
1056,PAN,   ,3,NA,f,Cold Safe,C,PAN   ,4,2,1,Lower,9,1,2
1080,PAN,   ,9,NA,f,Cold Safe,C,PAN   ,4,3,1,Lower,11,6,2
1011,PAN,   ,1,NA,c,Cold Safe,C,PAN   ,4,4,1,Lower,8,7,2
1101,PAN,   ,15,NA,c,Cold Safe,C,PAN   ,4,5,1,Lower,11,1,2
1749,SUL,   ,3,NA,c,Cold Safe,C,SUL   ,4,6,1,Upper,10,2,1
1773,SUL,   ,9,NA,c,Cold Safe,C,SUL   ,4,7,1,Upper,12,2,1
1752,SUL,   ,3,NA,f,Cold Safe,C,SUL   ,4,8,1,Upper,12,5,1
1797,SUL,   ,15,NA,c,Cold Safe,C,SUL   ,4,9,1,Upper,11,1,1
1710,SUL,   ,1,NA,f,Cold Safe,C,SUL   ,4,10,1,Upper,9,5,1
1401,SIM,   ,9,NA,c,Cold Safe,C,SIM   ,5,1,1,Lower,12,3,2
1380,SIM,   ,3,NA,f,Cold Safe,C,SIM   ,5,2,1,Lower,12,6,2
1344,SIM,   ,1,NA,l,Cold Safe,C,SIM   ,5,3,1,Lower,8,4,2
1377,SIM,   ,3,NA,c,Cold Safe,C,SIM   ,5,4,1,Lower,11,3,2
1428,SIM,   ,15,NA,f,Cold Safe,C,SIM   ,5,5,1,Lower,12,7,2
1014,PAN,   ,1,NA,f,Cold Safe,C,PAN   ,5,6,1,Upper,13,4,1
1053,PAN,   ,3,NA,c,Cold Safe,C,PAN   ,5,7,1,Upper,13,5,1
1020,PAN,   ,1,NA,l,Cold Safe,C,PAN   ,5,8,1,Upper,10,4,1
1104,PAN,   ,15,NA,f,Cold Safe,C,PAN   ,5,9,1,Upper,10,7,1
1077,PAN,   ,9,NA,c,Cold Safe,C,PAN   ,5,10,1,Upper,13,1,1
540,PAL,   ,9,NA,f,Cold Safe,C,PAL   ,6,1,1,Lower,10,5,2
480,PAL,   ,1,NA,l,Cold Safe,C,PAL   ,6,2,1,Lower,12,1,2
561,PAL,   ,15,NA,c,Cold Safe,C,PAL   ,6,3,1,Lower,9,7,2
516,PAL,   ,3,NA,f,Cold Safe,C,PAL   ,6,4,1,Lower,12,2,2
513,PAL,   ,3,NA,c,Cold Safe,C,PAL   ,6,5,1,Lower,10,4,2
1338,SIM,   ,1,NA,f,Cold Safe,C,SIM   ,6,6,1,Upper,13,6,1
1341,SIM,   ,1,NA,i,Cold Safe,C,SIM   ,6,7,1,Upper,13,7,1
1335,SIM,   ,1,NA,c,Cold Safe,C,SIM   ,6,8,1,Upper,11,6,1
1425,SIM,   ,15,NA,c,Cold Safe,C,SIM   ,6,9,1,Upper,12,7,1
1404,SIM,   ,9,NA,f,Cold Safe,C,SIM   ,6,10,1,Upper,12,3,1
1518,SIM,PAN,12,3,c,Cold Safe,C,SIMPAN,2,2,2, ,8,1,2
1482,SIM,PAN,3,12,c,Cold Safe,C,SIMPAN,2,3,2, ,2,1,2
1446,SIM,PAN,3,3,c,Cold Safe,C,SIMPAN,2,4,2, ,2,7,2
1458,SIM,PAN,3,6,c,Cold Safe,C,SIMPAN,2,5,2, ,2,5,2
1470,SIM,PAN,3,9,c,Cold Safe,C,SIMPAN,2,6,2, ,2,6,2
1494,SIM,PAN,6,3,c,Cold Safe,C,SIMPAN,2,7,2, ,2,3,2
1506,SIM,PAN,9,3,c,Cold Safe,C,SIMPAN,2,8,2, ,2,2,2
1314,PSA,PAN,12,3,c,Cold Safe,C,PSAPAN,3,2,2, ,1,6,2
1302,PSA,PAN,9,3,c,Cold Safe,C,PSAPAN,3,3,2, ,1,1,2
1278,PSA,PAN,3,12,c,Cold Safe,C,PSAPAN,3,4,2, ,1,3,2
1242,PSA,PAN,3,3,c,Cold Safe,C,PSAPAN,3,5,2, ,1,4,2
1290,PSA,PAN,6,3,c,Cold Safe,C,PSAPAN,3,6,2, ,1,2,2
1254,PSA,PAN,3,6,c,Cold Safe,C,PSAPAN,3,7,2, ,1,5,2
1266,PSA,PAN,3,9,c,Cold Safe,C,PSAPAN,3,8,2, ,1,7,2
390,BIR,SUL,3,6,c,Cold Safe,C,BIRSUL,4,2,2, ,3,5,1
378,BIR,SUL,3,3,c,Cold Safe,C,BIRSUL,4,3,2, ,3,6,1
426,BIR,SUL,6,3,c,Cold Safe,C,BIRSUL,4,4,2, ,3,7,1
438,BIR,SUL,9,3,c,Cold Safe,C,BIRSUL,4,5,2, ,3,3,1
402,BIR,SUL,3,9,c,Cold Safe,C,BIRSUL,4,6,2, ,3,1,1
450,BIR,SUL,12,3,c,Cold Safe,C,BIRSUL,4,7,2, ,3,2,1
414,BIR,SUL,3,12,c,Cold Safe,C,BIRSUL,4,8,2, ,3,4,1
1614,SIM,SUL,3,3,c,Cold Safe,C,SIMSUL,5,2,2, ,6,3,1
1638,SIM,SUL,3,9,c,Cold Safe,C,SIMSUL,5,3,2, ,6,7,1
1662,SIM,SUL,6,3,c,Cold Safe,C,SIMSUL,5,4,2, ,6,6,1
1650,SIM,SUL,3,12,c,Cold Safe,C,SIMSUL,5,5,2, ,6,2,1
1674,SIM,SUL,9,3,c,Cold Safe,C,SIMSUL,5,6,2, ,6,1,1
1626,SIM,SUL,3,6,c,Cold Safe,C,SIMSUL,5,7,2, ,6,4,1
1686,SIM,SUL,12,3,c,Cold Safe,C,SIMSUL,5,8,2, ,6,5,1
1938,SUL,PSA,3,12,c,Cold Safe,C,SULPSA,6,2,2, ,5,6,1
1962,SUL,PSA,9,3,c,Cold Safe,C,SULPSA,6,3,2, ,5,3,1
1926,SUL,PSA,3,9,c,Cold Safe,C,SULPSA,6,4,2, ,9,2,1
1914,SUL,PSA,3,6,c,Cold Safe,C,SULPSA,6,5,2, ,5,1,1
1902,SUL,PSA,3,3,c,Cold Safe,C,SULPSA,6,6,2, ,5,7,1
1974,SUL,PSA,12,3,c,Cold Safe,C,SULPSA,6,7,2, ,5,5,1
1950,SUL,PSA,6,3,c,Cold Safe,C,SULPSA,6,8,2, ,5,2,1
1842,SUL,PAN,3,9,c,Cold Safe,C,SULPAN,7,2,2, ,6,2,2
1878,SUL,PAN,9,3,c,Cold Safe,C,SULPAN,7,3,2, ,6,7,2
1830,SUL,PAN,3,6,c,Cold Safe,C,SULPAN,7,4,2, ,6,4,2
1818,SUL,PAN,3,3,c,Cold Safe,C,SULPAN,7,5,2, ,6,3,2
1866,SUL,PAN,6,3,c,Cold Safe,C,SULPAN,7,6,2, ,6,6,2
1854,SUL,PAN,3,12,c,Cold Safe,C,SULPAN,7,7,2, ,6,5,2
1890,SUL,PAN,12,3,c,Cold Safe,C,SULPAN,7,8,2, ,6,1,2
1590,SIM,PSA,9,3,c,Cold Safe,C,SIMPSA,8,2,2, ,4,2,1
1578,SIM,PSA,6,3,c,Cold Safe,C,SIMPSA,8,3,2, ,4,7,1
1554,SIM,PSA,3,9,c,Cold Safe,C,SIMPSA,8,4,2, ,4,4,1
1602,SIM,PSA,12,3,c,Cold Safe,C,SIMPSA,8,5,2, ,4,6,1
1566,SIM,PSA,3,12,c,Cold Safe,C,SIMPSA,8,6,2, ,4,5,1
1530,SIM,PSA,3,3,c,Cold Safe,C,SIMPSA,8,7,2, ,4,3,1
1542,SIM,PSA,3,6,c,Cold Safe,C,SIMPSA,8,8,2, ,4,1,1
150,BIR,PAN,3,9,c,Cold Safe,C,BIRPAN,1,2,3, ,8,1,1
138,BIR,PAN,3,6,c,Cold Safe,C,BIRPAN,1,3,3, ,8,3,1
174,BIR,PAN,6,3,c,Cold Safe,C,BIRPAN,1,4,3, ,8,7,1
186,BIR,PAN,9,3,c,Cold Safe,C,BIRPAN,1,5,3, ,8,2,1
198,BIR,PAN,12,3,c,Cold Safe,C,BIRPAN,1,6,3, ,8,4,1
126,BIR,PAN,3,3,c,Cold Safe,C,BIRPAN,1,7,3, ,8,6,1
162,BIR,PAN,3,12,c,Cold Safe,C,BIRPAN,1,8,3, ,8,5,1
810,PAL,PSA,9,3,c,Cold Safe,C,PALPSA,2,2,3, ,3,4,2
786,PAL,PSA,3,12,c,Cold Safe,C,PALPSA,2,3,3, ,3,7,2
774,PAL,PSA,3,9,c,Cold Safe,C,PALPSA,2,4,3, ,3,2,2
798,PAL,PSA,6,3,c,Cold Safe,C,PALPSA,2,5,3, ,3,5,2
750,PAL,PSA,3,3,c,Cold Safe,C,PALPSA,2,6,3, ,3,1,2
762,PAL,PSA,3,6,c,Cold Safe,C,PALPSA,2,7,3, ,3,3,2
822,PAL,PSA,12,3,c,Cold Safe,C,PALPSA,2,8,3, ,3,6,2
318,BIR,SIM,3,9,c,Cold Safe,C,BIRSIM,3,2,3, ,7,6,1
342,BIR,SIM,6,3,c,Cold Safe,C,BIRSIM,3,3,3, ,7,5,1
366,BIR,SIM,12,3,c,Cold Safe,C,BIRSIM,3,4,3, ,7,3,1
306,BIR,SIM,3,6,c,Cold Safe,C,BIRSIM,3,5,3, ,7,2,1
330,BIR,SIM,3,12,c,Cold Safe,C,BIRSIM,3,6,3, ,9,3,1
294,BIR,SIM,3,3,c,Cold Safe,C,BIRSIM,3,7,3, ,7,7,1
354,BIR,SIM,9,3,c,Cold Safe,C,BIRSIM,3,8,3, ,7,1,1
606,PAL,BIR,3,9,c,Cold Safe,C,PALBIR,4,2,3, ,5,3,2
642,PAL,BIR,9,3,c,Cold Safe,C,PALBIR,4,3,3, ,8,2,2
654,PAL,BIR,12,3,c,Cold Safe,C,PALBIR,4,4,3, ,5,7,2
582,PAL,BIR,3,3,c,Cold Safe,C,PALBIR,4,5,3, ,5,6,2
594,PAL,BIR,3,6,c,Cold Safe,C,PALBIR,4,6,3, ,5,1,2
618,PAL,BIR,3,12,c,Cold Safe,C,PALBIR,4,7,3, ,5,5,2
630,PAL,BIR,6,3,c,Cold Safe,C,PALBIR,4,8,3, ,5,2,2
870,PAL,SIM,3,12,c,Cold Safe,C,PALSIM,5,2,3, ,1,4,1
834,PAL,SIM,3,3,c,Cold Safe,C,PALSIM,5,3,3, ,1,6,1
882,PAL,SIM,6,3,c,Cold Safe,C,PALSIM,5,4,3, ,1,3,1
846,PAL,SIM,3,6,c,Cold Safe,C,PALSIM,5,5,3, ,1,2,1
906,PAL,SIM,12,3,c,Cold Safe,C,PALSIM,5,6,3, ,1,1,1
894,PAL,SIM,9,3,c,Cold Safe,C,PALSIM,5,7,3, ,1,5,1
858,PAL,SIM,3,9,c,Cold Safe,C,PALSIM,5,8,3, ,1,7,1
918,PAL,SUL,3,3,c,Cold Safe,C,PALSUL,6,2,3, ,2,3,1
930,PAL,SUL,3,6,c,Cold Safe,C,PALSUL,6,3,3, ,2,1,1
966,PAL,SUL,6,3,c,Cold Safe,C,PALSUL,6,4,3, ,2,2,1
990,PAL,SUL,12,3,c,Cold Safe,C,PALSUL,6,5,3, ,2,5,1
954,PAL,SUL,3,12,c,Cold Safe,C,PALSUL,6,6,3, ,9,1,1
978,PAL,SUL,9,3,c,Cold Safe,C,PALSUL,6,7,3, ,2,7,1
942,PAL,SUL,3,9,c,Cold Safe,C,PALSUL,6,8,3, ,2,6,1
714,PAL,PAN,6,3,c,Cold Safe,C,PALPAN,7,2,3, ,4,7,2
678,PAL,PAN,3,6,c,Cold Safe,C,PALPAN,7,3,3, ,4,4,2
690,PAL,PAN,3,9,c,Cold Safe,C,PALPAN,7,4,3, ,4,2,2
666,PAL,PAN,3,3,c,Cold Safe,C,PALPAN,7,5,3, ,4,5,2
738,PAL,PAN,12,3,c,Cold Safe,C,PALPAN,7,6,3, ,4,3,2
702,PAL,PAN,3,12,c,Cold Safe,C,PALPAN,7,7,3, ,4,6,2
726,PAL,PAN,9,3,c,Cold Safe,C,PALPAN,7,8,3, ,4,1,2
270,BIR,PSA,9,3,c,Cold Safe,C,BIRPSA,8,2,3, ,8,3,2
282,BIR,PSA,12,3,c,Cold Safe,C,BIRPSA,8,3,3, ,7,7,2
258,BIR,PSA,6,3,c,Cold Safe,C,BIRPSA,8,4,3, ,7,5,2
210,BIR,PSA,3,3,c,Cold Safe,C,BIRPSA,8,5,3, ,7,1,2
246,BIR,PSA,3,12,c,Cold Safe,C,BIRPSA,8,6,3, ,7,6,2
222,BIR,PSA,3,6,c,Cold Safe,C,BIRPSA,8,7,3, ,7,2,2
234,BIR,PSA,3,9,c,Cold Safe,C,BIRPSA,8,8,3, ,7,3,2
87,BIR,   ,9,NA,c,Hot Para,C,BIR   ,1,1,1,Lower,12,6,2
30,BIR,   ,1,NA,f,Hot Para,C,BIR   ,1,2,1,Lower,8,5,2
63,BIR,   ,3,NA,c,Hot Para,C,BIR   ,1,3,1,Lower,8,4,2
111,BIR,   ,15,NA,c,Hot Para,C,BIR   ,1,4,1,Lower,10,4,2
90,BIR,   ,9,NA,f,Hot Para,C,BIR   ,1,5,1,Lower,10,2,2
1407,SIM,   ,9,NA,c,Hot Para,C,SIM   ,1,6,1,Upper,10,7,1
1434,SIM,   ,15,NA,f,Hot Para,C,SIM   ,1,7,1,Upper,10,6,1
1431,SIM,   ,15,NA,c,Hot Para,C,SIM   ,1,8,1,Upper,9,6,1
1353,SIM,   ,1,NA,i,Hot Para,C,SIM   ,1,9,1,Upper,10,5,1
1347,SIM,   ,1,NA,c,Hot Para,C,SIM   ,1,10,1,Upper,12,5,1
1152,PSA,   ,1,NA,l,Hot Para,C,PSA   ,2,1,1,Lower,10,1,2
1143,PSA,   ,1,NA,c,Hot Para,C,PSA   ,2,2,1,Lower,8,7,2
1227,PSA,   ,15,NA,c,Hot Para,C,PSA   ,2,3,1,Lower,12,4,2
1206,PSA,   ,9,NA,f,Hot Para,C,PSA   ,2,4,1,Lower,8,6,2
1230,PSA,   ,15,NA,f,Hot Para,C,PSA   ,2,5,1,Lower,9,5,2
114,BIR,   ,15,NA,f,Hot Para,C,BIR   ,2,6,1,Upper,13,7,1
36,BIR,   ,1,NA,l,Hot Para,C,BIR   ,2,7,1,Upper,12,2,1
27,BIR,   ,1,NA,c,Hot Para,C,BIR   ,2,8,1,Upper,13,3,1
66,BIR,   ,3,NA,f,Hot Para,C,BIR   ,2,9,1,Upper,11,5,1
33,BIR,   ,1,NA,i,Hot Para,C,BIR   ,2,10,1,Upper,13,2,1
492,PAL,   ,1,NA,l,Hot Para,C,PAL   ,3,1,1,Lower,9,3,2
570,PAL,   ,15,NA,f,Hot Para,C,PAL   ,3,2,1,Lower,9,2,2
567,PAL,   ,15,NA,c,Hot Para,C,PAL   ,3,3,1,Lower,12,2,2
546,PAL,   ,9,NA,f,Hot Para,C,PAL   ,3,4,1,Lower,11,7,2
483,PAL,   ,1,NA,c,Hot Para,C,PAL   ,3,5,1,Lower,10,3,2
1146,PSA,   ,1,NA,f,Hot Para,C,PSA   ,3,6,1,Upper,10,2,1
1179,PSA,   ,3,NA,c,Hot Para,C,PSA   ,3,7,1,Upper,13,4,1
1149,PSA,   ,1,NA,i,Hot Para,C,PSA   ,3,8,1,Upper,13,6,1
1182,PSA,   ,3,NA,f,Hot Para,C,PSA   ,3,9,1,Upper,11,6,1
1203,PSA,   ,9,NA,c,Hot Para,C,PSA   ,3,10,1,Upper,9,5,1
1062,PAN,   ,3,NA,f,Hot Para,C,PAN   ,4,1,1,Lower,12,3,2
1086,PAN,   ,9,NA,f,Hot Para,C,PAN   ,4,2,1,Lower,10,7,2
1029,PAN,   ,1,NA,i,Hot Para,C,PAN   ,4,3,1,Lower,12,7,2
1110,PAN,   ,15,NA,f,Hot Para,C,PAN   ,4,4,1,Lower,11,2,2
1032,PAN,   ,1,NA,l,Hot Para,C,PAN   ,4,5,1,Lower,9,7,2
1026,PAN,   ,1,NA,f,Hot Para,C,PAN   ,4,6,1,Upper,13,5,1
1083,PAN,   ,9,NA,c,Hot Para,C,PAN   ,4,7,1,Upper,13,1,1
1107,PAN,   ,15,NA,c,Hot Para,C,PAN   ,4,8,1,Upper,9,7,1
1059,PAN,   ,3,NA,c,Hot Para,C,PAN   ,4,9,1,Upper,11,7,1
1023,PAN,   ,1,NA,c,Hot Para,C,PAN   ,4,10,1,Upper,11,4,1
1779,SUL,   ,9,NA,c,Hot Para,C,SUL   ,5,1,1,Lower,12,5,2
1782,SUL,   ,9,NA,f,Hot Para,C,SUL   ,5,2,1,Lower,12,1,2
1725,SUL,   ,1,NA,i,Hot Para,C,SUL   ,5,3,1,Lower,11,6,2
1728,SUL,   ,1,NA,l,Hot Para,C,SUL   ,5,4,1,Lower,10,6,2
1719,SUL,   ,1,NA,c,Hot Para,C,SUL   ,5,5,1,Lower,11,5,2
1803,SUL,   ,15,NA,c,Hot Para,C,SUL   ,5,6,1,Upper,11,2,1
1722,SUL,   ,1,NA,f,Hot Para,C,SUL   ,5,7,1,Upper,10,3,1
1758,SUL,   ,3,NA,f,Hot Para,C,SUL   ,5,8,1,Upper,12,1,1
1806,SUL,   ,15,NA,f,Hot Para,C,SUL   ,5,9,1,Upper,12,7,1
1755,SUL,   ,3,NA,c,Hot Para,C,SUL   ,5,10,1,Upper,12,3,1
1350,SIM,   ,1,NA,f,Hot Para,C,SIM   ,6,1,1,Lower,9,6,2
1386,SIM,   ,3,NA,f,Hot Para,C,SIM   ,6,2,1,Lower,9,1,2
1410,SIM,   ,9,NA,f,Hot Para,C,SIM   ,6,3,1,Lower,11,1,2
1356,SIM,   ,1,NA,l,Hot Para,C,SIM   ,6,4,1,Lower,10,5,2
1383,SIM,   ,3,NA,c,Hot Para,C,SIM   ,6,5,1,Lower,11,3,2
522,PAL,   ,3,NA,f,Hot Para,C,PAL   ,6,6,1,Upper,12,6,1
486,PAL,   ,1,NA,f,Hot Para,C,PAL   ,6,7,1,Upper,11,1,1
489,PAL,   ,1,NA,i,Hot Para,C,PAL   ,6,8,1,Upper,10,4,1
519,PAL,   ,3,NA,c,Hot Para,C,PAL   ,6,9,1,Upper,11,3,1
543,PAL,   ,9,NA,c,Hot Para,C,PAL   ,6,10,1,Upper,10,1,1
261,BIR,PSA,6,3,c,Hot Para,C,BIRPSA,2,2,2, ,8,3,2
285,BIR,PSA,12,3,c,Hot Para,C,BIRPSA,2,3,2, ,7,2,2
273,BIR,PSA,9,3,c,Hot Para,C,BIRPSA,2,4,2, ,7,1,2
237,BIR,PSA,3,9,c,Hot Para,C,BIRPSA,2,5,2, ,7,6,2
213,BIR,PSA,3,3,c,Hot Para,C,BIRPSA,2,6,2, ,7,5,2
225,BIR,PSA,3,6,c,Hot Para,C,BIRPSA,2,7,2, ,7,7,2
249,BIR,PSA,3,12,c,Hot Para,C,BIRPSA,2,8,2, ,7,3,2
741,PAL,PAN,12,3,c,Hot Para,C,PALPAN,3,2,2, ,3,7,1
729,PAL,PAN,9,3,c,Hot Para,C,PALPAN,3,3,2, ,3,1,1
693,PAL,PAN,3,9,c,Hot Para,C,PALPAN,3,4,2, ,3,5,1
717,PAL,PAN,6,3,c,Hot Para,C,PALPAN,3,5,2, ,3,6,1
669,PAL,PAN,3,3,c,Hot Para,C,PALPAN,3,6,2, ,3,2,1
705,PAL,PAN,3,12,c,Hot Para,C,PALPAN,3,7,2, ,3,4,1
681,PAL,PAN,3,6,c,Hot Para,C,PALPAN,3,8,2, ,3,3,1
1509,SIM,PAN,9,3,c,Hot Para,C,SIMPAN,4,2,2, ,8,2,1
1473,SIM,PAN,3,9,c,Hot Para,C,SIMPAN,4,3,2, ,8,4,1
1521,SIM,PAN,12,3,c,Hot Para,C,SIMPAN,4,4,2, ,8,5,1
1461,SIM,PAN,3,6,c,Hot Para,C,SIMPAN,4,5,2, ,8,6,1
1485,SIM,PAN,3,12,c,Hot Para,C,SIMPAN,4,6,2, ,8,1,1
1449,SIM,PAN,3,3,c,Hot Para,C,SIMPAN,4,7,2, ,8,3,1
1497,SIM,PAN,6,3,c,Hot Para,C,SIMPAN,4,8,2, ,8,7,1
897,PAL,SIM,9,3,c,Hot Para,C,PALSIM,5,2,2, ,2,1,1
861,PAL,SIM,3,9,c,Hot Para,C,PALSIM,5,3,2, ,9,1,1
909,PAL,SIM,12,3,c,Hot Para,C,PALSIM,5,4,2, ,2,6,1
885,PAL,SIM,6,3,c,Hot Para,C,PALSIM,5,5,2, ,2,3,1
837,PAL,SIM,3,3,c,Hot Para,C,PALSIM,5,6,2, ,2,2,1
849,PAL,SIM,3,6,c,Hot Para,C,PALSIM,5,7,2, ,2,7,1
873,PAL,SIM,3,12,c,Hot Para,C,PALSIM,5,8,2, ,2,5,1
1833,SUL,PAN,3,6,c,Hot Para,C,SULPAN,6,2,2, ,2,2,2
1845,SUL,PAN,3,9,c,Hot Para,C,SULPAN,6,3,2, ,2,6,2
1881,SUL,PAN,9,3,c,Hot Para,C,SULPAN,6,4,2, ,2,5,2
1869,SUL,PAN,6,3,c,Hot Para,C,SULPAN,6,5,2, ,2,1,2
1857,SUL,PAN,3,12,c,Hot Para,C,SULPAN,6,6,2, ,2,3,2
1893,SUL,PAN,12,3,c,Hot Para,C,SULPAN,6,7,2, ,8,1,2
1821,SUL,PAN,3,3,c,Hot Para,C,SULPAN,6,8,2, ,2,7,2
645,PAL,BIR,9,3,c,Hot Para,C,PALBIR,7,2,2, ,9,3,1
657,PAL,BIR,12,3,c,Hot Para,C,PALBIR,7,3,2, ,7,6,1
633,PAL,BIR,6,3,c,Hot Para,C,PALBIR,7,4,2, ,7,2,1
597,PAL,BIR,3,6,c,Hot Para,C,PALBIR,7,5,2, ,7,5,1
621,PAL,BIR,3,12,c,Hot Para,C,PALBIR,7,6,2, ,7,3,1
585,PAL,BIR,3,3,c,Hot Para,C,PALBIR,7,7,2, ,7,1,1
609,PAL,BIR,3,9,c,Hot Para,C,PALBIR,7,8,2, ,7,7,1
141,BIR,PAN,3,6,c,Hot Para,C,BIRPAN,8,2,2, ,1,2,1
201,BIR,PAN,12,3,c,Hot Para,C,BIRPAN,8,3,2, ,1,4,1
153,BIR,PAN,3,9,c,Hot Para,C,BIRPAN,8,4,2, ,1,1,1
129,BIR,PAN,3,3,c,Hot Para,C,BIRPAN,8,5,2, ,1,7,1
165,BIR,PAN,3,12,c,Hot Para,C,BIRPAN,8,6,2, ,1,3,1
189,BIR,PAN,9,3,c,Hot Para,C,BIRPAN,8,7,2, ,1,5,1
177,BIR,PAN,6,3,c,Hot Para,C,BIRPAN,8,8,2, ,1,6,1
825,PAL,PSA,12,3,c,Hot Para,C,PALPSA,1,2,3, ,6,4,1
753,PAL,PSA,3,3,c,Hot Para,C,PALPSA,1,3,3, ,6,6,1
801,PAL,PSA,6,3,c,Hot Para,C,PALPSA,1,4,3, ,6,2,1
765,PAL,PSA,3,6,c,Hot Para,C,PALPSA,1,5,3, ,6,5,1
813,PAL,PSA,9,3,c,Hot Para,C,PALPSA,1,6,3, ,6,1,1
789,PAL,PSA,3,12,c,Hot Para,C,PALPSA,1,7,3, ,6,7,1
777,PAL,PSA,3,9,c,Hot Para,C,PALPSA,1,8,3, ,6,3,1
957,PAL,SUL,3,12,c,Hot Para,C,PALSUL,2,2,3, ,5,6,2
933,PAL,SUL,3,6,c,Hot Para,C,PALSUL,2,3,3, ,8,2,2
981,PAL,SUL,9,3,c,Hot Para,C,PALSUL,2,4,3, ,5,5,2
993,PAL,SUL,12,3,c,Hot Para,C,PALSUL,2,5,3, ,5,7,2
969,PAL,SUL,6,3,c,Hot Para,C,PALSUL,2,6,3, ,5,1,2
945,PAL,SUL,3,9,c,Hot Para,C,PALSUL,2,7,3, ,5,2,2
921,PAL,SUL,3,3,c,Hot Para,C,PALSUL,2,8,3, ,5,3,2
321,BIR,SIM,3,9,c,Hot Para,C,BIRSIM,3,2,3, ,3,6,2
345,BIR,SIM,6,3,c,Hot Para,C,BIRSIM,3,3,3, ,3,5,2
297,BIR,SIM,3,3,c,Hot Para,C,BIRSIM,3,4,3, ,3,7,2
369,BIR,SIM,12,3,c,Hot Para,C,BIRSIM,3,5,3, ,3,2,2
333,BIR,SIM,3,12,c,Hot Para,C,BIRSIM,3,6,3, ,3,4,2
357,BIR,SIM,9,3,c,Hot Para,C,BIRSIM,3,7,3, ,3,1,2
309,BIR,SIM,3,6,c,Hot Para,C,BIRSIM,3,8,3, ,3,3,2
1317,PSA,PAN,12,3,c,Hot Para,C,PSAPAN,4,2,3, ,5,2,1
1281,PSA,PAN,3,12,c,Hot Para,C,PSAPAN,4,3,3, ,9,2,1
1293,PSA,PAN,6,3,c,Hot Para,C,PSAPAN,4,4,3, ,5,6,1
1269,PSA,PAN,3,9,c,Hot Para,C,PSAPAN,4,5,3, ,5,3,1
1245,PSA,PAN,3,3,c,Hot Para,C,PSAPAN,4,6,3, ,5,1,1
1257,PSA,PAN,3,6,c,Hot Para,C,PSAPAN,4,7,3, ,5,5,1
1305,PSA,PAN,9,3,c,Hot Para,C,PSAPAN,4,8,3, ,5,7,1
417,BIR,SUL,3,12,c,Hot Para,C,BIRSUL,5,2,3, ,4,5,1
405,BIR,SUL,3,9,c,Hot Para,C,BIRSUL,5,3,3, ,4,6,1
441,BIR,SUL,9,3,c,Hot Para,C,BIRSUL,5,4,3, ,4,7,1
381,BIR,SUL,3,3,c,Hot Para,C,BIRSUL,5,5,3, ,4,2,1
453,BIR,SUL,12,3,c,Hot Para,C,BIRSUL,5,6,3, ,4,4,1
429,BIR,SUL,6,3,c,Hot Para,C,BIRSUL,5,7,3, ,4,3,1
393,BIR,SUL,3,6,c,Hot Para,C,BIRSUL,5,8,3, ,4,1,1
1653,SIM,SUL,3,12,c,Hot Para,C,SIMSUL,6,2,3, ,6,6,2
1677,SIM,SUL,9,3,c,Hot Para,C,SIMSUL,6,3,3, ,6,2,2
1629,SIM,SUL,3,6,c,Hot Para,C,SIMSUL,6,4,3, ,6,3,2
1665,SIM,SUL,6,3,c,Hot Para,C,SIMSUL,6,5,3, ,6,1,2
1641,SIM,SUL,3,9,c,Hot Para,C,SIMSUL,6,6,3, ,6,5,2
1689,SIM,SUL,12,3,c,Hot Para,C,SIMSUL,6,7,3, ,6,4,2
1617,SIM,SUL,3,3,c,Hot Para,C,SIMSUL,6,8,3, ,6,7,2
1917,SUL,PSA,3,6,c,Hot Para,C,SULPSA,7,2,3, ,4,6,2
1941,SUL,PSA,3,12,c,Hot Para,C,SULPSA,7,3,3, ,4,7,2
1929,SUL,PSA,3,9,c,Hot Para,C,SULPSA,7,4,3, ,4,2,2
1965,SUL,PSA,9,3,c,Hot Para,C,SULPSA,7,5,3, ,4,3,2
1977,SUL,PSA,12,3,c,Hot Para,C,SULPSA,7,6,3, ,4,1,2
1905,SUL,PSA,3,3,c,Hot Para,C,SULPSA,7,7,3, ,4,4,2
1953,SUL,PSA,6,3,c,Hot Para,C,SULPSA,7,8,3, ,4,5,2
1569,SIM,PSA,3,12,c,Hot Para,C,SIMPSA,8,2,3, ,1,1,2
1545,SIM,PSA,3,6,c,Hot Para,C,SIMPSA,8,3,3, ,1,6,2
1593,SIM,PSA,9,3,c,Hot Para,C,SIMPSA,8,4,3, ,1,7,2
1581,SIM,PSA,6,3,c,Hot Para,C,SIMPSA,8,5,3, ,1,4,2
1557,SIM,PSA,3,9,c,Hot Para,C,SIMPSA,8,6,3, ,1,5,2
1605,SIM,PSA,12,3,c,Hot Para,C,SIMPSA,8,7,3, ,1,3,2
